citation_link,article_name,category,domain,found,archive_url,timestamp
https://api.semanticscholar.org/corpusid:157784805,Culture,Culture,api.semanticscholar.org,False,,
https://wikidata.org/wiki/q11042#identifiers,Culture,Culture,wikidata.org,True,http://web.archive.org/web/20250906220905/https://www.wikidata.org/wiki/Q11042,20250906220905.0
http://international-journal-of-axiology.net/,Culture,Culture,international-journal-of-axiology.net,False,,
https://livescience.com/21478-what-is-culture-definition-of-culture.html,Culture,Culture,livescience.com,True,http://web.archive.org/web/20250901065230/https://www.livescience.com/21478-what-is-culture-definition-of-culture.html,20250901065230.0
https://d-nb.info/gnd/4125698-0,Culture,Culture,d-nb.info,False,,
https://id.loc.gov/authorities/sh85034755,Culture,Culture,id.loc.gov,True,http://web.archive.org/web/20091022015350/http://id.loc.gov:80/authorities/sh85034755,20091022015350.0
https://catalogue.bnf.fr/ark:/12148/cb11931827z,Culture,Culture,catalogue.bnf.fr,True,http://web.archive.org/web/20250906023540/https://catalogue.bnf.fr/ark:/12148/cb11931827z,20250906023540.0
https://data.bnf.fr/ark:/12148/cb11931827z,Culture,Culture,data.bnf.fr,True,http://web.archive.org/web/20250829184241/https://data.bnf.fr/ark:/12148/cb11931827z,20250829184241.0
https://id.ndl.go.jp/auth/ndlna/00560998,Culture,Culture,id.ndl.go.jp,False,,
https://aleph.nkp.cz/f/?func=find-c&local_base=aut&ccl_term=ica=ph122009&con_lng=eng,Culture,Culture,aleph.nkp.cz,True,http://web.archive.org/web/20250912151402/https://aleph.nkp.cz/F/?func=find-c,20250912151402.0
https://datos.bne.es/resource/xx525150,Culture,Culture,datos.bne.es,False,,
https://kopkatalogs.lv/f?func=direct&local_base=lnc10&doc_number=000050516&p_con_lng=eng,Culture,Culture,kopkatalogs.lv,True,http://web.archive.org/web/20250113115419/https://kopkatalogs.lv/F?func=direct,20250113115419.0
https://nli.org.il/en/authorities/987007535967705171,Culture,Culture,nli.org.il,True,http://web.archive.org/web/20250906023725/https://www.nli.org.il/en/authorities/987007535967705171,20250906023725.0
https://catalog.archives.gov/id/10640511,Culture,Culture,catalog.archives.gov,False,,
https://lux.collections.yale.edu/view/concept/f2aa1e23-0645-435d-bc7b-1d52a3b98554,Culture,Culture,lux.collections.yale.edu,True,http://web.archive.org/web/20250708103603/https://lux.collections.yale.edu/view/concept/f2aa1e23-0645-435d-bc7b-1d52a3b98554,20250708103603.0
http://agenda21culture.net/sites/default/files/files/documents/en/zz_culture4pillarsd_eng.pdf,Outline of culture,Culture,agenda21culture.net,True,http://web.archive.org/web/20250808112517/https://www.agenda21culture.net/sites/default/files/files/documents/en/zz_culture4pillarsd_eng.pdf,20250808112517.0
http://merriam-webster.com/dictionary/gastronomy,Outline of culture,Culture,merriam-webster.com,True,http://web.archive.org/web/20250906082359/https://www.merriam-webster.com/dictionary/gastronomy,20250906082359.0
http://britannica.com/eb/article-9106005/wine,Outline of culture,Culture,britannica.com,False,,
http://britannica.com/eb/article-9110116/dance,Outline of culture,Culture,britannica.com,True,http://web.archive.org/web/20080727013318/http://www.britannica.com/eb/article-9110116/dance,20080727013318.0
http://writing-world.com/sf/sf.shtml,Outline of culture,Culture,writing-world.com,False,,
http://pub.unwto.org/webroot/store/shops/infoshop/products/1034/1034-1.pdf,Outline of culture,Culture,pub.unwto.org,True,http://web.archive.org/web/20160109011249/http://pub.unwto.org:80/WebRoot/Store/Shops/Infoshop/Products/1034/1034-1.pdf,20160109011249.0
http://univeur.org/cms/userfiles/65.%20manila.pdf,Outline of culture,Culture,univeur.org,True,http://web.archive.org/web/20121120180003/http://www.univeur.org/CMS/UserFiles/65.%20Manila.PDF,20121120180003.0
https://britannica.com/topic/primitive-culture/introduction,Outline of culture,Culture,britannica.com,True,http://web.archive.org/web/20181215230045/https://www.britannica.com/topic/primitive-culture/Introduction,20181215230045.0
https://jstor.org/stable/41035465,Outline of culture,Culture,jstor.org,False,,
https://search.worldcat.org/issn/0067-5830,Outline of culture,Culture,search.worldcat.org,False,,
https://encyclopedia.com/social-sciences-and-law/sociology-and-social-reform/sociology-general-terms-and-concepts/youth-culture,Outline of culture,Culture,encyclopedia.com,True,http://web.archive.org/web/20250701175145/https://www.encyclopedia.com/social-sciences-and-law/sociology-and-social-reform/sociology-general-terms-and-concepts/youth-culture,20250701175145.0
https://diggitmagazine.com/wiki/algorithmic-culture,Algorithmic culture,Culture,diggitmagazine.com,True,http://web.archive.org/web/20250705200837/https://www.diggitmagazine.com/wiki/algorithmic-culture,20250705200837.0
https://humanizeai.now,Algorithmic culture,Culture,humanizeai.now,True,http://web.archive.org/web/20250626155321/https://humanizeai.now/,20250626155321.0
https://jilltxt.net/category/ai-and-algorithmic-culture/,Algorithmic culture,Culture,jilltxt.net,True,http://web.archive.org/web/20250720124322/https://jilltxt.net/category/ai-and-algorithmic-culture/,20250720124322.0
https://jilltxt.net/generating-research-papers-reveals-our-cliches/,Algorithmic culture,Culture,jilltxt.net,True,http://web.archive.org/web/20250618181536/https://jilltxt.net/generating-research-papers-reveals-our-cliches/,20250618181536.0
https://google.com/search?as_eq=wikipedia&q=%22algorithmic+culture%22,Algorithmic culture,Culture,google.com,True,http://web.archive.org/web/20250912155505/https://www.google.com/search?as_eq=wikipedia,20250912155505.0
https://google.com/search?tbm=nws&q=%22algorithmic+culture%22+-wikipedia&tbs=ar:1,Algorithmic culture,Culture,google.com,False,,
https://google.com/search?&q=%22algorithmic+culture%22&tbs=bkt:s&tbm=bks,Algorithmic culture,Culture,google.com,False,,
https://google.com/search?tbs=bks:1&q=%22algorithmic+culture%22+-wikipedia,Algorithmic culture,Culture,google.com,False,,
https://scholar.google.com/scholar?q=%22algorithmic+culture%22,Algorithmic culture,Culture,scholar.google.com,False,,
https://jstor.org/action/dobasicsearch?query=%22algorithmic+culture%22&acc=on&wc=on,Algorithmic culture,Culture,jstor.org,False,,
https://worldcat.org/title/1100454974,Algorithmic culture,Culture,worldcat.org,True,http://web.archive.org/web/20230401014929/https://www.worldcat.org/title/1100454974,20230401014929.0
https://worldcat.org/title/1316708299,Algorithmic culture,Culture,worldcat.org,True,http://web.archive.org/web/20230401075027/https://www.worldcat.org/title/1316708299,20230401075027.0
https://worldcat.org/title/1273726951,Algorithmic culture,Culture,worldcat.org,True,http://web.archive.org/web/20230401021936/https://www.worldcat.org/title/1273726951,20230401021936.0
https://archive.org/details/cultureinbitsmon0000hall,Algorithmic culture,Culture,archive.org,False,,
http://wired.com/magazine/2010/02/ff_google_algorithm/,Algorithmic culture,Culture,wired.com,False,,
http://cc.gatech.edu/~turk/reaction_diffusion/reaction_diffusion.html,Artificiality,Culture,cc.gatech.edu,True,http://web.archive.org/web/20210717024529/https://www.cc.gatech.edu/~turk/reaction_diffusion/reaction_diffusion.html,20210717024529.0
https://cs.cmu.edu/~aw/pdf/texture.pdf,Artificiality,Culture,cs.cmu.edu,True,http://web.archive.org/web/20250615111949/http://www.cs.cmu.edu/~aw/pdf/texture.pdf,20250615111949.0
https://doi.org/10.1145%2f122718.122750,Artificiality,Culture,doi.org,False,,
https://api.semanticscholar.org/corpusid:207162368,Artificiality,Culture,api.semanticscholar.org,False,,
https://link.springer.com/article/10.1007/s12144-024-06874-w,Aversion to happiness,Culture,link.springer.com,False,,
https://doi.org/10.1007%2fs12144-024-06874-w,Aversion to happiness,Culture,doi.org,False,,
https://search.worldcat.org/issn/1936-4733,Aversion to happiness,Culture,search.worldcat.org,False,,
https://doi.org/10.1177%2f0022022113505357,Aversion to happiness,Culture,doi.org,False,,
https://api.semanticscholar.org/corpusid:73617183,Aversion to happiness,Culture,api.semanticscholar.org,False,,
https://doi.org/10.1007%2fs10902-013-9489-9,Aversion to happiness,Culture,doi.org,False,,
https://api.semanticscholar.org/corpusid:144425713,Aversion to happiness,Culture,api.semanticscholar.org,False,,
https://psypost.org/2022/12/people-with-unhappy-childhoods-are-more-likely-to-exhibit-a-fear-of-happiness-multi-national-study-finds-64533,Aversion to happiness,Culture,psypost.org,True,http://web.archive.org/web/20230209070031/https://www.psypost.org/2022/12/people-with-unhappy-childhoods-are-more-likely-to-exhibit-a-fear-of-happiness-multi-national-study-finds-64533,20230209070031.0
http://digest.bps.org.uk/2014/07/its-time-for-western-psychology-to.html,Aversion to happiness,Culture,digest.bps.org.uk,True,http://web.archive.org/web/20160313203657/http://digest.bps.org.uk/2014/07/its-time-for-western-psychology-to.html,20160313203657.0
http://livescience.com/44233-fear-of-happiness.html,Aversion to happiness,Culture,livescience.com,True,http://web.archive.org/web/20250621205358/https://www.livescience.com/44233-fear-of-happiness.html,20250621205358.0
https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.722.7369,Aversion to happiness,Culture,citeseerx.ist.psu.edu,True,http://web.archive.org/web/20240820024303/https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.722.7369,20240820024303.0
https://doi.org/10.1007%2fs10902-014-9553-0,Aversion to happiness,Culture,doi.org,False,,
https://api.semanticscholar.org/corpusid:58909959,Aversion to happiness,Culture,api.semanticscholar.org,False,,
https://doi.org/10.1016%2fj.paid.2017.11.016,Aversion to happiness,Culture,doi.org,False,,
https://doi.org/10.1007/s11031-022-09954-1,Aversion to happiness,Culture,doi.org,False,,
https://doi.org/10.1007%2fs11031-022-09954-1,Aversion to happiness,Culture,doi.org,False,,
https://search.worldcat.org/issn/1573-6644,Aversion to happiness,Culture,search.worldcat.org,False,,
https://api.semanticscholar.org/corpusid:249166650,Aversion to happiness,Culture,api.semanticscholar.org,False,,
https://tandfonline.com/doi/full/10.1080/00050067.2024.2415068,Aversion to happiness,Culture,tandfonline.com,False,,
https://doi.org/10.1080%2f00050067.2024.2415068,Aversion to happiness,Culture,doi.org,False,,
https://search.worldcat.org/issn/0005-0067,Aversion to happiness,Culture,search.worldcat.org,False,,
https://econtent.hogrefe.com/doi/10.1027/1015-5759/a000834,Aversion to happiness,Culture,econtent.hogrefe.com,True,http://web.archive.org/web/20240531043147/https://econtent.hogrefe.com/doi/10.1027/1015-5759/a000834,20240531043147.0
https://doi.org/10.1027%2f1015-5759%2fa000834,Aversion to happiness,Culture,doi.org,False,,
https://search.worldcat.org/issn/1015-5759,Aversion to happiness,Culture,search.worldcat.org,False,,
https://springer.com/about+springer/media/springer+select?sgwid=0-11001-6-1457741-0,Aversion to happiness,Culture,springer.com,False,,
http://psychologytoday.com/blog/fulfillment-any-age/201304/13-psychology-s-newest-and-coolest-ideas,Aversion to happiness,Culture,psychologytoday.com,False,,
https://doi.org/10.1177%2f0146167206292749,Aversion to happiness,Culture,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/17178927,Aversion to happiness,Culture,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250619162256/https://pubmed.ncbi.nlm.nih.gov/17178927/,20250619162256.0
https://api.semanticscholar.org/corpusid:3163885,Aversion to happiness,Culture,api.semanticscholar.org,False,,
https://ncbi.nlm.nih.gov/pmc/articles/pmc5659332,Aversion to happiness,Culture,ncbi.nlm.nih.gov,True,http://web.archive.org/web/20240606042758/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659332/,20240606042758.0
https://doi.org/10.1016%2fj.copsyc.2017.07.004,Aversion to happiness,Culture,doi.org,False,,
https://pubmed.ncbi.nlm.nih.gov/28950957,Aversion to happiness,Culture,pubmed.ncbi.nlm.nih.gov,True,http://web.archive.org/web/20250202055541/https://pubmed.ncbi.nlm.nih.gov/28950957/,20250202055541.0
https://upload.wikimedia.org/wikipedia/commons/1/15/vatican_city_map_en.png,Portal:Geography,Geography,upload.wikimedia.org,True,http://web.archive.org/web/20250828120400/https://upload.wikimedia.org/wikipedia/commons/1/15/Vatican_City_map_EN.png,20250828120400.0
https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/map_of_cathedral_peak_granodiorite.svg/1000px-map_of_cathedral_peak_granodiorite.svg.png,Portal:Geography,Geography,upload.wikimedia.org,True,http://web.archive.org/web/20250901124209/https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Map_of_Cathedral_Peak_Granodiorite.svg/1000px-Map_of_Cathedral_Peak_Granodiorite.svg.png,20250901124209.0
https://commons.wikimedia.org/wiki/special:search/category:geography,Portal:Geography,Geography,commons.wikimedia.org,False,,
https://en.wikibooks.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikibooks.org,False,,
https://wikidata.org/wiki/special:search/geography,Portal:Geography,Geography,wikidata.org,False,,
https://en.wikinews.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikinews.org,False,,
https://en.wikiquote.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikiquote.org,False,,
https://en.wikisource.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikisource.org,False,,
https://en.wikiversity.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikiversity.org,False,,
https://en.wikivoyage.org/wiki/special:search/geography,Portal:Geography,Geography,en.wikivoyage.org,False,,
https://en.wiktionary.org/wiki/special:search/geography,Portal:Geography,Geography,en.wiktionary.org,False,,
https://tandfonline.com/doi/full/10.1080/2373566x.2016.1272431,Geography,Geography,tandfonline.com,True,http://web.archive.org/web/20220620195113/https://www.tandfonline.com/doi/full/10.1080/2373566X.2016.1272431,20220620195113.0
https://doi.org/10.1080%2f2373566x.2016.1272431,Geography,Geography,doi.org,False,,
https://press.princeton.edu/books/hardcover/9780691142678/eratosthenes-geography,Geography,Geography,press.princeton.edu,True,http://web.archive.org/web/20250830222516/https://press.princeton.edu/books/hardcover/9780691142678/eratosthenes-geography,20250830222516.0
https://sciencedirect.com/science/article/abs/pii/b978008044910400002x,Geography,Geography,sciencedirect.com,False,,
https://jstor.org/stable/215179,Geography,Geography,jstor.org,True,http://web.archive.org/web/20250822151227/https://www.jstor.org/stable/215179,20250822151227.0
https://ui.adsabs.harvard.edu/abs/1991georv..81...99t,Geography,Geography,ui.adsabs.harvard.edu,True,http://web.archive.org/web/20250123085246/https://ui.adsabs.harvard.edu/abs/1991GeoRv..81...99T,20250123085246.0
https://doi.org/10.2307%2f215179,Geography,Geography,doi.org,False,,
https://doi.org/10.1080/00221346408985265,Geography,Geography,doi.org,False,,
https://ui.adsabs.harvard.edu/abs/1964jgeog..63..211p,Geography,Geography,ui.adsabs.harvard.edu,True,http://web.archive.org/web/20250123085158/https://ui.adsabs.harvard.edu/abs/1964JGeog..63..211P,20250123085158.0
https://doi.org/10.1080%2f00221346408985265,Geography,Geography,doi.org,False,,
https://utpjournals.press/doi/full/10.3138/carto.48.3.1691,Geography,Geography,utpjournals.press,False,,
https://doi.org/10.3138%2fcarto.48.3.1691,Geography,Geography,doi.org,False,,
https://api.semanticscholar.org/corpusid:3269642,Geography,Geography,api.semanticscholar.org,False,,
http://qualitative-research.net/index.php/fqs/article/view/72,Geography,Geography,qualitative-research.net,True,http://web.archive.org/web/20250902092740/https://www.qualitative-research.net/index.php/fqs/article/view/72,20250902092740.0
https://merriam-webster.com/dictionary/areography,Geography,Geography,merriam-webster.com,True,http://web.archive.org/web/20250821120751/https://www.merriam-webster.com/dictionary/areography,20250821120751.0
https://jstor.org/stable/983554,Geography,Geography,jstor.org,False,,
https://doi.org/10.1007%2f978-3-319-09641-4_7,Geography,Geography,doi.org,False,,
http://webhost.bridgew.edu/jhayesboh/environmentalgeography.htm,Geography,Geography,webhost.bridgew.edu,True,http://web.archive.org/web/20250827132513/http://webhost.bridgew.edu/jhayesboh/environmentalgeography.htm,20250827132513.0
https://books.google.com/books?id=dlpzqgaacaaj,Geography,Geography,books.google.com,False,,
